PRO_COM;SEZ;SEZ2011;count;fid;max;min;value
15146;236;151460000236;658;0;30.5403709411621;0;2.54312532651026
15146;237;151460000237;444;1;8.57080173492432;0;1.01743928376619
15146;241;151460000241;989;2;7.47873687744141;0;0.472465152566908
15146;244;151460000244;912;3;4.71728706359863;0;0.586729551616468
15146;151;151460000151;223;4;5.74050235748291;0;0.69138455925501
15146;163;151460000163;649;5;8.89981365203857;0;0.886558497447997
15146;257;151460000257;983;6;6.85567569732666;0;0.762709965904756
15146;263;151460000263;575;7;8.22251510620117;0;0.625088209069294
15146;270;151460000270;972;8;7.78222513198853;0;0.493258001382459
15146;3;151460000003;894;9;15.911642074585;0;0.686430382781914
15146;21;151460000021;878;10;8.95278835296631;0;0.896053096971099
15146;61;151460000061;1697;11;7.41569137573242;0;0.45711181496759
15146;76;151460000076;305;12;7.11452341079712;0;1.60027896068135
15146;80;151460000080;615;13;6.87216854095459;0;0.345004346894055
15146;179;151460000179;1080;14;49.7699203491211;0;1.30689527723524
15146;187;151460000187;596;15;7.28681755065918;0;0.536164354157928
15146;196;151460000196;2141;16;16.199556350708;0;1.48161385049334
15146;202;151460000202;300;17;13.4228219985962;0;1.38768880208333
15146;208;151460000208;320;18;6.18025636672974;0;0.558061408996582
15146;213;151460000213;234;19;6.47261571884155;0;0.650610899313902
15146;286;151460000286;413;20;57.9884605407715;0;9.4866508871822
15146;238;151460000238;1055;21;28.4951877593994;0;2.23295875296209
15146;239;151460000239;404;22;7.87778568267822;0;1.51306983267907
15146;268;151460000268;210;23;8.98949909210205;0;1.56383594331287
15146;15;151460000015;1460;24;12.7871465682983;0;1.83427767818921
15146;19;151460000019;530;25;3.63354086875916;0;0.524278806290537
15146;22;151460000022;4608;26;34.6712799072266;0;2.59850523206923
15146;50;151460000050;538;27;4.93358898162842;0;0.569213980635746
15146;65;151460000065;844;28;15.1464080810547;0;1.68203923374556
15146;124;151460000124;9355;29;81.0337295532227;0;13.4229840326029
15146;176;151460000176;1138;30;8.97149753570557;0;0.50865197475011
15146;205;151460000205;399;31;49.3594970703125;0;2.30312750871319
15146;212;151460000212;648;32;21.7195014953613;0;1.55071098421827
15146;216;151460000216;847;33;7.00272703170776;0;0.506428147713437
15146;219;151460000219;1128;34;2.15230631828308;0;0.217620200299202
15146;221;151460000221;402;35;2.2243332862854;0;0.164023480012049
15146;283;151460000283;758;36;6.29050540924072;0;0.216208868102222
15146;341;151460000341;346;37;5.15232801437378;0;1.32738940288566
15146;229;151460000229;678;38;4.3142523765564;0;0.327125909405824
15146;180;151460000180;356;39;12.6497364044189;0;0.78340080346954
15146;231;151460000231;648;40;11.6210031509399;0;0.67190377506209
15146;245;151460000245;837;41;4.70286798477173;0;0.388300413726478
15146;249;151460000249;709;42;8.98921680450439;0;0.682025430569023
15146;150;151460000150;399;43;2.4277822971344;0;0.396086346236685
15146;160;151460000160;475;44;2.86692690849304;0;0.601715794613487
15146;18;151460000018;429;45;3.87285709381104;0;0.58455994079163
15146;29;151460000029;1486;46;39.1042594909668;0;3.59625646660498
15146;36;151460000036;841;47;11.7505712509155;0;0.897138924434267
15146;60;151460000060;669;48;14.9356956481934;0;1.24329233668488
15146;70;151460000070;939;49;5.93420553207397;0;0.491695676240931
15146;77;151460000077;2372;50;53.1318206787109;0;5.46241716510329
15146;113;151460000113;165;51;14.046181678772;0;2.05179461854877
15146;185;151460000185;447;52;15.911642074585;0;0.909420073165723
15146;189;151460000189;965;53;10.3068532943726;0;0.908129060577234
15146;191;151460000191;642;54;3.01035785675049;0;0.411627938814252
15146;192;151460000192;520;55;5.42595720291138;0;0.6337891798753
15146;200;151460000200;749;56;5.02576208114624;0;0.561764440803884
15146;278;151460000278;1050;57;13.9439849853516;0;0.660312267485119
15146;279;151460000279;467;58;13.9439849853516;0;1.08192179187717
15146;282;151460000282;272;59;8.9800329208374;0;0.535525321960449
15146;287;151460000287;532;60;10.482232093811;0;1.18252529058241
15146;215;151460000215;923;61;15.7452154159546;0;1.55613303468648
15146;264;151460000264;2548;62;19.3314838409424;0;1.0516983104089
15146;233;151460000233;2229;63;34.4386024475098;0;4.40628154441454
15146;172;151460000172;167;64;19.0899925231934;0;0.932823592317318
15146;174;151460000174;1963;65;46.3192367553711;0;3.71346049374363
15146;254;151460000254;1021;66;34.5401992797852;0;3.97831141726861
15146;255;151460000255;135;67;6.43403291702271;0;1.78608681007668
15146;258;151460000258;898;68;15.2549524307251;0;1.01815381294369
15146;9;151460000009;423;69;8.02343273162842;0;0.818970448018248
15146;17;151460000017;340;70;4.43408584594727;0;0.48516118666705
15146;20;151460000020;375;71;3.33247971534729;0;0.340545817057292
15146;24;151460000024;495;72;8.43100643157959;0;1.38979516848169
15146;27;151460000027;624;73;58.8156967163086;0;17.4392684545272
15146;31;151460000031;842;74;32.5969123840332;0;6.38053984653355
15146;38;151460000038;1238;75;8.02343273162842;0;0.550798308290842
15146;49;151460000049;394;76;16.9152374267578;0;1.12642270780457
15146;54;151460000054;910;77;14.2202968597412;0;2.42460159469437
15146;56;151460000056;811;78;4.70219707489014;0;0.397041894651665
15146;58;151460000058;2135;79;24.7982578277588;0;1.4938155234558
15146;75;151460000075;1477;80;26.2049121856689;0;1.74832738051159
15146;182;151460000182;292;81;25.3117961883545;0;5.49823165266481
15146;194;151460000194;433;82;5.18270683288574;0;0.418117038647517
15146;204;151460000204;1741;83;34.2527389526367;0;1.86131606521037
15146;218;151460000218;251;84;2.85044741630554;0;0.479488114436784
15146;284;151460000284;793;85;3.86480116844177;0;0.259160661156211
15146;1;151460000001;3238;86;45.9701843261719;0;0.644885924953675
15146;232;151460000232;468;87;3.9151668548584;0;0.388247432871761
15146;248;151460000248;523;88;8.02821350097656;0;1.03740941589239
15146;252;151460000252;1592;89;22.1950359344482;0;2.08699902098383
15146;256;151460000256;314;90;5.09031343460083;0;0.641601951258957
15146;271;151460000271;5602;91;69.7004318237305;0;3.91208950207515
15146;274;151460000274;541;92;17.428861618042;0;1.01320367555742
15146;11;151460000011;319;93;3.41247367858887;0;0.223236968898474
15146;12;151460000012;764;94;5.28931093215942;0;0.481944658369294
15146;32;151460000032;1342;95;52.5223236083984;0;5.13934426229508
15146;40;151460000040;234;96;6.94384431838989;0;0.709591466137487
15146;52;151460000052;185;97;2.09008455276489;0;0.245301509547878
15146;71;151460000071;411;98;1.6593804359436;0;0.555079179378612
15146;74;151460000074;3037;99;22.6751518249512;0;0.781729116932828
15146;82;151460000082;1336;100;8.93705081939697;0;0.773187603065354
15146;85;151460000085;1671;101;13.8153791427612;0;1.58251807020497
15146;146;151460000146;700;102;5.65795707702637;0;0.523842468261719
15146;210;151460000210;766;103;34.6377639770508;0;3.35266782596279
15146;217;151460000217;621;104;7.00272703170776;0;0.607857377056914
15146;280;151460000280;262;105;6.10945987701416;0;1.05819888515327
15146;285;151460000285;1439;106;25.7957878112793;0;0.972833544616487
15146;288;151460000288;371;107;3.95367789268494;0;0.339702760434215
15146;39;151460000039;499;108;3.60405778884888;0;0.276444276492438
15146;226;151460000226;507;109;20.3958568572998;0;1.20493908041328
15146;227;151460000227;546;110;2.77397727966309;0;0.242129399226262
15146;228;151460000228;529;111;24.5911426544189;0;2.78985907224716
15146;230;151460000230;495;112;33.3264274597168;0;2.51481218434343
15146;243;151460000243;309;113;1.21535098552704;0;0.0782988341495057
15146;246;151460000246;507;114;5.669264793396;0;0.369681755231447
15146;247;151460000247;736;115;4.34260320663452;0;0.651219658229662
15146;153;151460000153;275;116;64.2067947387695;0;9.85164683948864
15146;171;151460000171;5099;117;40.2436294555664;0;2.31575603825505
15146;250;151460000250;684;118;2.65844917297363;0;0.311208267658077
15146;262;151460000262;711;119;11.5105113983154;0;1.08570125703235
15146;267;151460000267;1964;120;18.0902252197266;0;1.75813035518234
15146;272;151460000272;4086;121;70.1514663696289;0;9.28959212860989
15146;2;151460000002;277;122;1.72887361049652;0;0.274905483645222
15146;6;151460000006;400;123;8.02343273162842;0;0.276682052612305
15146;7;151460000007;445;124;3.452632188797;0;0.436708771780636
15146;8;151460000008;155;125;3.48210501670837;0;0.258182008804814
15146;13;151460000013;326;126;18.6294689178467;0;0.971989637503595
15146;35;151460000035;582;127;12.7871465682983;0;1.6643361094891
15146;44;151460000044;462;128;4.79405069351196;0;0.310069228663589
15146;47;151460000047;1140;129;9.75740051269531;0;0.725930304276316
15146;55;151460000055;1127;130;13.5695123672485;0;0.646978830169976
15146;59;151460000059;468;131;27.0106906890869;0;0.901954390044905
15146;66;151460000066;1014;132;10.7605800628662;0;0.66165648691753
15146;69;151460000069;380;133;14.6024599075317;0;1.52336345471834
15146;72;151460000072;276;134;3.99038362503052;0;0.721026766127434
15146;79;151460000079;400;135;2.53617906570435;0;0.340496711730957
15146;81;151460000081;1753;136;7.68111801147461;0;0.842936871055869
15146;147;151460000147;727;137;5.65795707702637;0;0.725890189778198
15146;177;151460000177;577;138;14.3170433044434;0;0.36720955516478
15146;184;151460000184;1219;139;49.6710548400879;0;3.42195671400738
15146;186;151460000186;748;140;8.09512329101562;0;0.174430928765771
15146;188;151460000188;795;141;30.44215965271;0;3.01883752211085
15146;199;151460000199;191;142;6.72592163085938;0;0.756889143539349
15146;201;151460000201;1306;143;13.0446548461914;0;0.72862428253314
15146;209;151460000209;1351;144;32.1135139465332;0;2.73440608230015
15146;222;151460000222;354;145;1.65585172176361;0;0.282312274652686
15146;223;151460000223;370;146;4.37236785888672;0;0.550363777779244
15146;276;151460000276;320;147;10.6998643875122;0;0.101593792438507
15146;277;151460000277;1004;148;19.9890327453613;0;1.19290756894298
15146;225;151460000225;1392;149;49.3594970703125;0;2.84918931982983
15146;235;151460000235;578;150;4.33035326004028;0;0.48236685888165
15146;159;151460000159;640;151;17.9129428863525;0;1.30802021026611
15146;173;151460000173;1592;152;9.15162086486816;0;0.885862340879201
15146;253;151460000253;865;153;13.9159536361694;0;0.981395849327132
15146;259;151460000259;652;154;6.09228134155273;0;0.402491142413368
15146;260;151460000260;606;155;7.1972074508667;0;0.399938879233382
15146;265;151460000265;343;156;5.10123157501221;0;0.937725367420964
15146;269;151460000269;754;157;23.6519012451172;0;1.13400438546502
15146;273;151460000273;92;158;2.60980844497681;0;0.220189301863961
15146;4;151460000004;190;159;11.6202449798584;0;0.925981461374383
15146;5;151460000005;1782;160;9.36813926696777;0;0.451850865425084
15146;14;151460000014;203;161;3.2997682094574;0;0.502187606736357
15146;23;151460000023;87;162;5.09031343460083;0;1.04839105715697
15146;28;151460000028;1069;163;19.9836235046387;0;2.00301601599041
15146;30;151460000030;1792;164;33.650016784668;0;2.19996043613979
15146;33;151460000033;510;165;16.963586807251;0;3.38785711550245
15146;46;151460000046;240;166;4.08384656906128;0;0.509229469299316
15146;48;151460000048;1070;167;15.7062244415283;0;1.08499219662675
15146;51;151460000051;845;168;3.35285830497742;0;0.254434637487287
15146;53;151460000053;717;169;22.3370323181152;0;1.80726629919587
15146;67;151460000067;1717;170;44.2082824707031;0;1.26640477122161
15146;73;151460000073;1886;171;48.0353584289551;0;1.05211153161867
15146;83;151460000083;3564;172;85.0235366821289;0;7.30577037738496
15146;178;151460000178;181;173;5.08569812774658;0;0.0280977797113071
15146;181;151460000181;591;174;25.3117961883545;0;0.888960939978585
15146;183;151460000183;186;175;3.51922512054443;0;1.26502982519006
15146;190;151460000190;871;176;4.16294479370117;0;0.454724317303208
15146;193;151460000193;765;177;6.69641208648682;0;0.888404676649306
15146;195;151460000195;831;178;32.618537902832;0;2.36770604176068
15146;207;151460000207;1029;179;21.415075302124;0;0.925143613528
15146;211;151460000211;854;180;25.7644538879395;0;2.86141903450673
15146;214;151460000214;834;181;24.0382595062256;0;2.56863454548861
15146;220;151460000220;893;182;12.6952266693115;0;0.799020457508049
15146;224;151460000224;541;183;6.49174499511719;0;1.09946586905037
15146;93;151460000093;1443;184;30.9524326324463;0;1.46919970601611
15146;95;151460000095;897;185;19.8142738342285;0;1.00060980721328
15146;108;151460000108;2941;186;85.298225402832;0;5.66192276224073
15146;118;151460000118;973;187;35.8725318908691;0;5.92145446589157
15146;119;151460000119;406;188;23.3795547485352;0;3.76139162561576
15146;123;151460000123;1759;189;23.3284893035889;0;1.38989271692013
15146;137;151460000137;1763;190;32.5472068786621;0;2.09565230275986
15146;386;151460000386;280;191;12.4466543197632;0;0.347794260297503
15146;387;151460000387;514;192;4.35898303985596;0;0.586863714433366
15146;432;151460000432;947;193;8.5402889251709;0;1.05757967698159
15146;450;151460000450;1255;194;11.8725891113281;0;2.2069367062998
15146;455;151460000455;981;195;16.2181034088135;0;1.98459773787908
15146;459;151460000459;744;196;13.4254188537598;0;3.13319314936156
15146;467;151460000467;1006;197;12.5377254486084;0;2.54768119796844
15146;470;151460000470;1373;198;26.840503692627;0;2.16607110342316
15146;487;151460000487;770;199;61.4550895690918;0;6.15233994521104
15146;666;151460000666;1690;200;36.2926712036133;0;2.87857861039201
15146;458;151460000458;1574;201;47.9794311523438;0;5.52486263599905
15146;37;151460000037;406;202;1.74999213218689;0;0.249165163838805
15146;87;151460000087;714;203;11.8273515701294;0;1.00290934244792
15146;96;151460000096;423;204;19.469030380249;0;0.559186678406195
15146;100;151460000100;521;205;8.47718238830566;0;1.91372791956574
15146;105;151460000105;1162;206;74.0129699707031;0;6.26749996638339
15146;109;151460000109;1460;207;56.3746185302734;0;3.0746418156036
15146;126;151460000126;1152;208;10.2921562194824;0;1.13730197482639
15146;130;151460000130;455;209;10.0522813796997;0;1.74877151656937
15146;132;151460000132;373;210;6.14280271530151;0;0.644073281786717
15146;134;151460000134;1702;211;76.9412002563477;0;12.102534472312
15146;436;151460000436;1346;212;64.5795288085938;0;3.47957127019874
15146;439;151460000439;2278;213;19.6904296875;0;1.17505997414124
15146;442;151460000442;626;214;87.1838836669922;0;18.546392958766
15146;446;151460000446;1922;215;37.8960227966309;0;2.00671450230879
15146;452;151460000452;735;216;10.2097978591919;0;1.9581267272534
15146;457;151460000457;528;217;7.84819459915161;0;1.46578702059659
15146;492;151460000492;395;218;4.86134719848633;0;0.513461728639241
15146;472;151460000472;319;219;24.6059532165527;0;2.02500030613245
15146;604;151460000604;1656;220;11.1087865829468;0;1.8305037493867
15146;41;151460000041;422;221;4.79433345794678;0;0.460652825956661
15146;102;151460000102;3527;222;76.9696884155273;0;11.704518269776
15146;116;151460000116;614;223;7.88458156585693;0;1.16334717592121
15146;128;151460000128;726;224;52.2572937011719;0;9.44308093362603
15146;140;151460000140;1810;225;45.8841781616211;0;4.53816632855663
15146;144;151460000144;189;226;7.33048915863037;0;1.17651690124835
15146;275;151460000275;94;227;2.52597284317017;0;0.462819403790413
15146;389;151460000389;571;228;9.29054927825928;0;0.587656211518991
15146;426;151460000426;9312;229;100;0;36.154323722079
15146;438;151460000438;1109;230;8.28292560577393;0;0.72981266334747
15146;440;151460000440;323;231;7.32928991317749;0;1.0896579990446
15146;447;151460000447;128;232;5.91262912750244;0;2.22080111503601
15146;451;151460000451;1032;233;6.56425476074219;0;0.583424294641776
15146;465;151460000465;1569;234;47.8987693786621;0;4.21246800808636
15146;483;151460000483;2203;235;9.66228008270264;0;0.563409515256185
15146;493;151460000493;2423;236;5.7581958770752;0;0.604562064315286
15146;43;151460000043;191;237;3.51549482345581;0;0.461607967995848
15146;120;151460000120;415;238;18.9349918365479;0;1.84776773108057
15146;127;151460000127;647;239;36.2088356018066;0;7.11953607998454
15146;141;151460000141;365;240;4.57693576812744;0;0.462887196998074
15146;430;151460000430;1413;241;15.1248579025269;0;1.36980635311615
15146;443;151460000443;2121;242;71.8592758178711;0;12.9117014380009
15146;477;151460000477;674;243;9.47377777099609;0;1.42727090626159
15146;485;151460000485;1268;244;15.6594724655151;0;1.59097318920051
15146;434;151460000434;247;245;5.78528261184692;0;1.03340853177584
15146;88;151460000088;1280;246;7.81173658370972;0;0.486404418945312
15146;94;151460000094;1201;247;20.3785362243652;0;0.756084610480849
15146;99;151460000099;1248;248;35.3241119384766;0;1.48927131065956
15146;111;151460000111;452;249;17.6456108093262;0;1.22801816146986
15146;117;151460000117;342;250;7.33048915863037;0;0.907494617484466
15146;121;151460000121;382;251;5.61497926712036;0;0.371624452281373
15146;129;151460000129;265;252;9.76829719543457;0;1.95309782208137
15146;427;151460000427;20315;253;97.8748092651367;0;26.8131183854295
15146;431;151460000431;630;254;36.6569709777832;0;3.11132541232639
15146;433;151460000433;1314;255;64.5795288085938;0;5.09238325841895
15146;437;151460000437;1117;256;14.7945604324341;0;0.9870731145437
15146;441;151460000441;2466;257;65.6419296264648;0;3.66451712033658
15146;444;151460000444;2850;258;48.2075119018555;0;1.46769085800439
15146;445;151460000445;498;259;13.7301149368286;0;0.61866325163937
15146;469;151460000469;757;260;10.4905347824097;0;1.83311456355268
15146;473;151460000473;1656;261;13.2508716583252;0;1.48959498013851
15146;475;151460000475;260;262;19.6035766601562;0;1.65119276780349
15146;478;151460000478;1149;263;42.1281127929688;0;2.75683551253808
15146;491;151460000491;302;264;2.58143424987793;0;0.377096264567596
15146;91;151460000091;610;265;7.55418920516968;0;1.69904244845031
15146;98;151460000098;558;266;11.8614273071289;0;0.511221171279962
15146;103;151460000103;1224;267;46.6467971801758;0;3.68564860026042
15146;106;151460000106;845;268;27.5255508422852;0;2.47204979890902
15146;135;151460000135;247;269;19.5079650878906;0;0.918730145041277
15146;466;151460000466;296;270;17.3168201446533;0;1.98203937427418
15146;468;151460000468;625;271;10.1363067626953;0;2.810190234375
15146;474;151460000474;1602;272;11.4987916946411;0;2.38383371493641
15146;482;151460000482;3113;273;15.5030450820923;0;0.983368870839022
15146;490;151460000490;1170;274;17.3741703033447;0;1.00585541032318
15146;104;151460000104;477;275;28.7704162597656;0;4.53775273928852
15146;456;151460000456;499;276;15.2940530776978;0;1.14865522059744
15146;488;151460000488;299;277;13.1316442489624;0;2.23166128305288
15146;603;151460000603;2284;278;47.8987693786621;0;6.27695893990806
15146;42;151460000042;408;279;3.37276411056519;0;0.429095249550015
15146;84;151460000084;284;280;4.50388383865356;0;0.520140741912412
15146;90;151460000090;243;281;8.12857818603516;0;0.769426950211388
15146;92;151460000092;647;282;7.83338403701782;0;1.29457679524488
15146;101;151460000101;1715;283;80.2990875244141;0;11.6633222485423
15146;107;151460000107;2151;284;85.298225402832;0;8.93376899552534
15146;110;151460000110;587;285;4.57535600662231;0;0.312304313178769
15146;139;151460000139;237;286;4.08236455917358;0;0.477180577531646
15146;143;151460000143;193;287;15.365065574646;0;1.73792326141516
15146;435;151460000435;933;288;11.2708616256714;0;1.07193689867615
15146;449;151460000449;662;289;8.47947311401367;0;1.09307308139398
15146;480;151460000480;2649;290;22.7759666442871;0;1.46711787983083
15146;489;151460000489;1451;291;53.1461067199707;0;6.91642415252412
15146;494;151460000494;1698;292;30.4037208557129;0;3.06755276198101
15146;5318;151460005318;1167;293;10.9866886138916;0;1.45237249457744
15146;5322;151460005322;806;294;10.3132181167603;0;1.2581791652935
15146;5323;151460005323;481;295;4.22253465652466;0;0.35114654731354
15146;5327;151460005327;2062;296;65.8362808227539;0;5.28340677285403
15146;5347;151460005347;769;297;16.915340423584;0;1.25489670216495
15146;5355;151460005355;503;298;5.11081647872925;0;0.391834266617094
15146;5359;151460005359;1011;299;4.96231365203857;0;0.507119802291976
15146;5366;151460005366;1418;300;38.7702598571777;0;3.10942527437412
15146;5369;151460005369;180;301;1.35450375080109;0;0.051206726498074
15146;5470;151460005470;467;302;4.87425184249878;0;0.566542043420436
15146;5474;151460005474;996;303;29.1191158294678;0;3.06433987904744
15146;5346;151460005346;937;304;22.0227756500244;0;3.06243929053829
15146;6076;151460006076;530;305;17.1652851104736;0;2.14947394604953
15146;5314;151460005314;1844;306;6.55168485641479;0;0.738458463788808
15146;5341;151460005341;899;307;5.49239301681519;0;0.325139131641494
15146;5344;151460005344;4067;308;42.1659774780273;0;3.54573947896177
15146;5360;151460005360;305;309;8.19418621063232;0;1.51546380715292
15146;5362;151460005362;720;310;18.5608463287354;0;0.399845292833116
15146;5367;151460005367;563;311;4.02346563339233;0;0.388560483129579
15146;5463;151460005463;1267;312;8.25789642333984;0;0.511608722930643
15146;5316;151460005316;961;313;42.986011505127;0;2.10963628889991
15146;5325;151460005325;913;314;6.45018148422241;0;0.374192370511877
15146;5328;151460005328;486;315;8.55091381072998;0;0.697317555117509
15146;5345;151460005345;924;316;8.92714977264404;0;1.76280007630716
15146;5348;151460005348;954;317;9.27468585968018;0;0.556596544053819
15146;5358;151460005358;815;318;7.98855257034302;0;0.774044181964149
15146;5365;151460005365;328;319;27.3201007843018;0;1.65777904231374
15146;5464;151460005464;755;320;8.58742141723633;0;1.38692570364238
15146;5466;151460005466;667;321;14.2109794616699;0;1.32998204267007
15146;5469;151460005469;1548;322;9.73808002471924;0;1.15293075995236
15146;5326;151460005326;1618;323;40.7918701171875;0;0.678122314151344
15146;5333;151460005333;1118;324;33.0702171325684;0;2.11846498001453
15146;5336;151460005336;544;325;5.76808452606201;0;1.29187864415786
15146;5352;151460005352;882;326;31.6604385375977;0;2.77409297052154
15146;5353;151460005353;439;327;4.90186929702759;0;1.04297041838696
15146;5361;151460005361;741;328;24.5812358856201;0;1.66426117314018
15146;6075;151460006075;632;329;17.8220710754395;0;1.01459329339522
15146;5321;151460005321;2163;330;65.2486190795898;0;3.61221506768666
15146;5330;151460005330;6167;331;25.0213317871094;0;1.50528423716961
15146;5331;151460005331;11413;332;87.0515213012695;0;4.36939270185315
15146;5350;151460005350;309;333;5.9756121635437;0;0.613447714006245
15146;5356;151460005356;824;334;5.9756121635437;0;0.181646847030491
15146;5363;151460005363;1795;335;51.7432975769043;0;2.58214441155989
15146;5465;151460005465;1356;336;11.7351760864258;0;1.09462735786551
15146;5476;151460005476;1799;337;40.1368675231934;0;2.6936886052147
15146;5477;151460005477;749;338;26.9714908599854;0;1.41410177763059
15146;5317;151460005317;675;339;22.3529987335205;0;2.84693214699074
15146;5313;151460005313;1348;340;18.3553428649902;0;2.55912042725334
15146;5319;151460005319;1216;341;8.69834327697754;0;1.29098309968647
15146;5320;151460005320;1375;342;10.4160804748535;0;1.36287162642045
15146;5338;151460005338;2098;343;11.6986103057861;0;1.17196739640431
15146;5340;151460005340;1359;344;66.2611846923828;0;3.40363146155261
15146;5343;151460005343;836;345;8.1625280380249;0;0.821299283698415
15146;5354;151460005354;665;346;6.00055265426636;0;0.673872639362077
15146;5468;151460005468;3266;347;24.0801830291748;0;2.26465277312653
15146;5471;151460005471;381;348;4.58179807662964;0;0.751618232626928
15146;5315;151460005315;1895;349;42.986011505127;0;2.02373162825693
15146;5334;151460005334;810;350;30.5029468536377;0;3.35201883198302
15146;5335;151460005335;2878;351;10.5100507736206;0;1.02526948781706
15146;5337;151460005337;621;352;15.9499235153198;0;2.15183129057216
15146;5339;151460005339;461;353;13.4762449264526;0;0.888820888163469
15146;5349;151460005349;487;354;2.46213436126709;0;0.10589739037735
15146;5351;151460005351;1179;355;10.9836378097534;0;0.516177060141009
15146;5357;151460005357;3478;356;23.5790481567383;0;1.47674023549813
15146;5368;151460005368;1532;357;19.2355995178223;0;2.12563218398132
15146;5371;151460005371;1213;358;7.30357503890991;0;0.456562290679101
15146;5467;151460005467;933;359;11.3498334884644;0;1.06046444810088
15146;5324;151460005324;701;360;7.7043342590332;0;0.642008260381375
15146;5329;151460005329;736;361;6.40945720672607;0;0.643022993336553
15146;5332;151460005332;1691;362;52.1514320373535;0;7.89998117330721
15146;5342;151460005342;673;363;3.5730619430542;0;0.492259327405275
15146;5364;151460005364;1021;364;27.3201007843018;0;1.18512877521272
15146;5370;151460005370;600;365;6.5563850402832;0;0.402511342366536
15146;5386;151460005386;263;366;8.36698532104492;0;2.54401075704016
15146;5472;151460005472;1337;367;11.3735017776489;0;0.651102275748528
15146;5473;151460005473;4306;368;67.1161041259766;0;6.88870634724803
15146;5389;151460005389;378;369;2.11765003204346;0;0.137271225137055
15146;5374;151460005374;828;370;41.5002708435059;0;5.47715162194293
15146;5379;151460005379;568;371;7.30450105667114;0;0.338600642244581
15146;5391;151460005391;733;372;50.1873435974121;0;3.66059590296726
15146;5395;151460005395;789;373;19.9870052337646;0;1.62013296845295
15146;5396;151460005396;2207;374;40.6407928466797;0;1.73566981921868
15146;5397;151460005397;1434;375;35.6066474914551;0;2.4239501953125
15146;5398;151460005398;1303;376;56.6603202819824;0;8.50685092694743
15146;5399;151460005399;2777;377;61.9131355285645;0;5.32613424727674
15146;5481;151460005481;1660;378;12.8370971679688;0;0.561598444559488
15146;5491;151460005491;2026;379;25.9261856079102;0;2.42130574022088
15146;5494;151460005494;565;380;27.7619476318359;0;3.23646510301438
15146;5377;151460005377;1664;381;57.1213684082031;0;5.16619579608624
15146;5388;151460005388;1236;382;4.57766914367676;0;0.561036045111499
15146;5401;151460005401;3256;383;77.049560546875;0;7.77776304802672
15146;5402;151460005402;873;384;77.049560546875;0;5.31450793778637
15146;5407;151460005407;1415;385;44.4037590026855;0;9.0598484430212
15146;5413;151460005413;715;386;5.81557559967041;0;0.241584276319384
15146;5478;151460005478;2964;387;42.5165596008301;0;5.27662055341177
15146;5496;151460005496;1299;388;16.8193092346191;0;0.980463487538491
15146;5492;151460005492;2201;389;21.6527099609375;0;1.81705115394991
15146;5381;151460005381;430;390;2.46681141853333;0;0.136015532737555
15146;5393;151460005393;663;391;18.9519290924072;0;1.85486189668175
15146;5394;151460005394;1084;392;55.1704216003418;0;4.02600322878229
15146;5403;151460005403;707;393;9.0399227142334;0;0.837463465236033
15146;5406;151460005406;1221;394;18.9773902893066;0;0.901630323505323
15146;5408;151460005408;1120;395;34.1714210510254;0;3.1325188773019
15146;5480;151460005480;1453;396;11.8644390106201;0;0.803554001957158
15146;5482;151460005482;2988;397;64.8923263549805;0;7.27827128827811
15146;5486;151460005486;2095;398;5.70211029052734;0;0.536339603688097
15146;5487;151460005487;1532;399;31.0374412536621;0;1.27732630000102
15146;5490;151460005490;1535;400;24.6526756286621;0;2.54293185057003
15146;5493;151460005493;396;401;25.8593215942383;0;4.10003261373501
15146;5498;151460005498;3615;402;30.6262989044189;0;1.63636067708333
15146;5373;151460005373;937;403;13.8107614517212;0;1.86325154665822
15146;5376;151460005376;820;404;25.8287048339844;0;1.94236673494665
15146;5378;151460005378;1268;405;88.4266357421875;0;8.04939265206033
15146;5390;151460005390;672;406;8.44824028015137;0;0.923589888073149
15146;5404;151460005404;922;407;9.49481105804443;0;0.603717795680247
15146;5405;151460005405;365;408;2.62266325950623;0;0.365126351134418
15146;5483;151460005483;665;409;20.0579833984375;0;1.75064045612077
15146;5495;151460005495;735;410;21.729133605957;0;2.25125940024447
15146;5499;151460005499;6711;411;60.571403503418;0;6.16234191066905
15146;5384;151460005384;3001;412;33.3863143920898;0;2.9014853121876
15146;5387;151460005387;324;413;7.84182643890381;0;0.843023323718412
15146;5400;151460005400;2724;414;35.693920135498;0;4.08913355531847
15146;5409;151460005409;674;415;21.0712985992432;0;1.7453030096671
15146;5411;151460005411;1246;416;41.3962631225586;0;3.19512714122693
15146;5484;151460005484;936;417;32.2005920410156;0;4.27214219835069
15146;5489;151460005489;1538;418;24.5458717346191;0;1.51690316665312
15146;5375;151460005375;576;419;26.009449005127;0;3.65130615234375
15146;5380;151460005380;1418;420;39.8360023498535;0;2.56350720920751
15146;5412;151460005412;1092;421;41.8003616333008;0;1.29756192497281
15146;5414;151460005414;2338;422;27.702917098999;0;2.7188216340756
15146;5488;151460005488;3000;423;29.297924041748;0;2.1247265625
15146;5479;151460005479;42315;424;64.6928558349609;0;3.70370399090157
15146;5372;151460005372;908;425;5.9375147819519;0;0.448772144737748
15146;5382;151460005382;690;426;11.0605325698853;0;0.50641528143399
15146;5497;151460005497;1507;427;28.4069995880127;0;2.01571847653658
